,Unnamed: 0,timestamp_posix,temporaryId,latitude,longitude,speed,heading,length,width,position_on_map,x,y,speed_x,speed_y,accel_x,accel_y,ang_speed,radius,steering_angle,steering_angle_rate,sub_group
553,553,1623248903.908497,1768009833,33.8589682,-112.1099047,16.0,301.0,4.97,184,inbound,397331.17338052334,3747072.916317863,13.269226829134444,-8.940224793425426,0.0,0.0,0.0,inf,0.0,0.0,inbound2
554,554,1623248904.007353,1768009833,33.8589759,-112.1099198,16.0,301.0,4.97,184,inbound,397329.7857440241,3747073.785198263,13.269226829134444,-8.940224793425426,0.0,0.0,0.0,inf,0.0,0.0,inbound2
555,555,1623248904.107299,1768009833,33.8589831,-112.1099342,16.0,301.0,4.97,184,inbound,397328.4622640619,3747074.597938166,13.269226829134444,-8.940224793425426,0.0,0.0,0.0,inf,0.0,0.0,inbound2
556,556,1623248904.507533,1768009833,33.8590136,-112.1099949,16.0,301.0,4.97,184,inbound,397322.8836103861,3747078.04049722,13.269226829134444,-8.940224793425426,0.0,0.0,0.0,inf,0.0,0.0,inbound2
557,557,1623248904.807705,1768009833,33.8590368,-112.110041,16.0,301.0,4.97,184,inbound,397318.6468204098,3747080.6590300784,13.269226829134444,-8.940224793425426,0.0,0.0,0.0,inf,0.0,0.0,inbound2
558,558,1623248905.406676,1768009833,33.8590808,-112.1101282,15.0,301.0,4.97,184,inbound,397310.63290762383,3747085.624987704,12.43990015231354,-8.381460743836337,-0.8293266768209033,0.5587640495890884,0.0,inf,0.0,0.0,inbound2
559,559,1623248905.508298,1768009833,33.8590892,-112.1101446,17.0,301.0,4.97,184,inbound,397309.1258541371,3747086.572787991,14.098553505955346,-9.498988843014514,1.6586533536418069,-1.1175280991781769,0.0,inf,0.0,0.0,inbound2
560,560,1623248905.908397,1768009833,33.8591184,-112.1102037,16.0,301.0,4.97,184,inbound,397303.6936685175,3747089.8696122216,13.269226829134444,-8.940224793425426,-0.8293266768209033,0.5587640495890884,0.0,inf,0.0,0.0,inbound2
561,561,1623248906.40749,1768009833,33.8591572,-112.1102776,16.0,302.0,4.97,184,inbound,397296.90388284565,3747094.245703896,14.69233361419639,6.33524529668385,1.4231067850619468,15.275470090109277,1.0,16.0,0.3011757726561229,0.3011757726561229,inbound2
562,562,1623248907.308015,1768009833,33.8592247,-112.1104073,15.0,302.0,4.97,184,inbound,397284.9866038351,3747101.859897661,13.774062763309114,5.93929246564111,-0.918270850887275,-0.3959528310427407,0.0,inf,0.0,-0.3011757726561229,inbound2
563,563,1623248908.007365,1768009833,33.8592752,-112.1105052,15.0,302.0,4.97,184,inbound,397275.9906906908,3747107.557317132,13.774062763309114,5.93929246564111,0.0,0.0,0.0,inf,0.0,0.0,inbound2
564,564,1623248908.308386,1768009833,33.8592963,-112.1105483,15.0,301.0,4.97,184,inbound,397272.0289308072,3747109.940019016,12.43990015231354,-8.381460743836337,-1.334162610995575,-14.320753209477449,-1.0,-15.0,-0.3199494756957527,-0.3199494756957527,inbound2
565,565,1623248908.607075,1768009833,33.8593156,-112.1105884,15.0,300.0,4.97,184,inbound,397268.3425364186,3747112.120134932,-0.3314492891802591,-14.996337598517242,-12.7713494414938,-6.6148768546809045,-1.0,-15.0,-0.3199494756957527,0.0,inbound2
566,566,1623248908.707556,1768009833,33.8593221,-112.1106027,15.0,300.0,4.97,184,inbound,397267.0274791677,3747112.855165354,-0.3314492891802591,-14.996337598517242,0.0,0.0,0.0,inf,0.0,0.3199494756957527,inbound2
567,567,1623248908.808262,1768009833,33.8593284,-112.1106162,15.0,300.0,4.97,184,inbound,397265.7861877206,3747113.567219927,-0.3314492891802591,-14.996337598517242,0.0,0.0,0.0,inf,0.0,0.0,inbound2
568,568,1623248908.907707,1768009833,33.8593353,-112.1106306,15.0,300.0,4.97,184,inbound,397264.4623592955,3747114.34670401,-0.3314492891802591,-14.996337598517242,0.0,0.0,0.0,inf,0.0,0.0,inbound2
569,569,1623248909.107811,1768009833,33.8593468,-112.1106587,15.0,298.0,4.97,184,inbound,397261.8767028021,3747115.64994137,-13.498199616972787,6.542064437190732,-13.16675032779253,21.53840203570797,-2.0,-7.5,-0.5852282580145809,-0.5852282580145809,inbound2
570,570,1623248909.406498,1768009833,33.8593642,-112.1107007,15.0,297.0,4.97,184,inbound,397258.0122749846,3747117.621281391,-1.7881509734792354,14.89303582537977,11.710048643493554,8.350971388189038,-1.0,-15.0,-0.3199494756957527,0.2652787823188281,inbound2
571,571,1623248909.806822,1768009833,33.8593843,-112.1107567,14.0,294.0,4.97,184,inbound,397252.8559937194,3747119.90599858,3.613830623430262,-13.525539849675416,5.401981596909497,-28.418575675055184,-3.0,-4.666666666666667,-0.8168647713343742,-0.4969152956386214,inbound2
572,572,1623248909.908139,1768009833,33.8593894,-112.1107703,14.0,294.0,4.97,184,inbound,397251.6040161626,3747120.485094853,3.613830623430262,-13.525539849675416,0.0,0.0,0.0,inf,0.0,0.8168647713343742,inbound2
573,573,1623248909.952476,1768009833,33.8593938,-112.1107858,14.0,293.0,4.97,184,inbound,397250.1754381764,3747120.988471621,-9.428788318508552,-10.348813982517836,-13.042618941938814,3.176725867157579,-1.0,-14.0,-0.3411221994486714,-0.3411221994486714,inbound2
574,574,1623248910.048289,1768009833,33.859398,-112.1107996,14.0,292.0,4.97,184,inbound,397248.90388155467,3747121.467973023,-13.802622763495764,2.3425637341657493,-4.373834444987212,12.691377716683585,-1.0,-14.0,-0.3411221994486714,0.0,inbound2
575,575,1623248910.307821,1768009833,33.8594078,-112.1108288,14.0,292.0,4.97,184,inbound,397246.2144356092,3747122.583812172,-13.802622763495764,2.3425637341657493,0.0,0.0,0.0,inf,0.0,0.3411221994486714,inbound2
576,576,1623248910.507184,1768009833,33.8594164,-112.1108566,14.0,292.0,4.97,184,inbound,397243.65306160704,3747123.565192801,-13.802622763495764,2.3425637341657493,0.0,0.0,0.0,inf,0.0,0.0,inbound2
577,577,1623248910.907053,1768009833,33.8594341,-112.1109133,14.0,291.0,4.97,184,inbound,397238.4291571867,3747125.5844972897,-5.486389493781119,12.880199156943505,8.316233269714644,10.537635422777756,-1.0,-14.0,-0.3411221994486714,-0.3411221994486714,inbound2
578,578,1623248911.506419,1768009833,33.8594607,-112.1109981,13.0,291.0,4.97,184,inbound,397230.61649103824,3747128.6187538,-5.094504529939611,11.96018493144754,0.391884963841508,-0.9200142254959652,0.0,inf,0.0,0.3411221994486714,inbound2
579,579,1623248912.006759,1768009833,33.8594847,-112.1110643,13.0,293.0,4.97,184,inbound,397224.5213308592,3747131.346127392,-8.755303438615085,-9.609612983766562,-3.660798908675474,-21.569797915214103,2.0,6.5,0.6527895241394978,0.6527895241394978,inbound2
580,580,1623248912.407797,1768009833,33.8595052,-112.1111158,13.0,295.0,4.97,184,inbound,397219.78182195954,3747133.670718168,12.38148818791958,-3.9621648441739374,21.136791626534663,5.647448139592624,2.0,6.5,0.6527895241394978,0.0,inbound2
581,581,1623248912.807135,1768009833,33.8595275,-112.1111656,13.0,297.0,4.97,184,inbound,397215.2017327818,3747136.1932021263,-1.549730843682004,12.907297715329134,-13.931219031601586,16.869462559503074,2.0,6.5,0.6527895241394978,0.0,inbound2
582,582,1623248913.206886,1768009833,33.8595495,-112.1112159,13.0,298.0,4.97,184,inbound,397210.5750333943,3747138.682923186,-11.698439668043084,5.669789178898633,-10.148708824361078,-7.237508536430501,1.0,13.0,0.3651619716886692,-0.2876275524508285,inbound2
583,583,1623248913.308512,1768009833,33.8595556,-112.1112273,12.0,299.0,4.97,184,inbound,397209.5277726945,3747139.370709196,-10.238452626206753,-6.258920659420445,1.4599870418363317,-11.92870983831908,1.0,12.0,0.3926590530458387,0.0274970813571694,inbound2
584,584,1623248913.408186,1768009833,33.8595609,-112.1112387,12.0,299.0,4.97,184,inbound,397208.4795534575,3747139.969788561,-10.238452626206753,-6.258920659420445,0.0,0.0,0.0,inf,0.0,-0.3926590530458387,inbound2
585,585,1623248913.707787,1768009833,33.8595773,-112.1112724,12.0,300.0,4.97,184,inbound,397205.381748804,3747141.821969212,-0.2651594313442073,-11.997070078813794,9.973293194862544,-5.738149419393348,1.0,12.0,0.3926590530458387,0.3926590530458387,inbound2
586,586,1623248913.908323,1768009833,33.8595885,-112.1112951,12.0,300.0,4.97,184,inbound,397203.2952811741,3747143.0865590977,-0.2651594313442073,-11.997070078813794,0.0,0.0,0.0,inf,0.0,-0.3926590530458387,inbound2
587,587,1623248914.509335,1768009833,33.8596205,-112.111361,11.0,300.0,4.97,184,inbound,397197.23747742514,3747146.700718376,-0.2430628120655233,-10.997314238912644,0.0220966192786839,0.99975583990115,0.0,inf,0.0,0.0,inbound2
588,588,1623248915.108251,1768009833,33.8596511,-112.1114231,11.0,300.0,4.97,184,inbound,397191.52952334617,3747150.1558451215,-0.2430628120655233,-10.997314238912644,0.0,0.0,0.0,inf,0.0,0.0,inbound2
589,589,1623248915.409167,1768009833,33.8596643,-112.1114513,10.0,300.0,4.97,184,inbound,397188.9366730986,3747151.647704721,-0.2209661927868394,-9.997558399011496,0.0220966192786839,0.999755839901148,0.0,inf,0.0,0.0,inbound2
590,590,1623248915.515524,1768009833,33.8596691,-112.1114608,10.0,300.0,4.97,184,inbound,397188.06361869327,3747152.189444796,-0.2209661927868394,-9.997558399011496,0.0,0.0,0.0,inf,0.0,0.0,inbound2
591,591,1623248915.806903,1768009833,33.8596829,-112.1114887,10.0,300.0,4.97,184,inbound,397185.4992405174,3747153.7475354574,-0.2209661927868394,-9.997558399011496,0.0,0.0,0.0,inf,0.0,0.0,inbound2
592,592,1623248916.009532,1768009833,33.8596911,-112.1115063,9.0,300.0,4.97,184,inbound,397183.88096292055,3747154.674379512,-0.1988695735081554,-8.997802559110346,0.0220966192786839,0.99975583990115,0.0,inf,0.0,0.0,inbound2
593,593,1623248916.107673,1768009833,33.8596953,-112.111515,9.0,300.0,4.97,184,inbound,397183.08119470894,3747155.148789993,-0.1988695735081554,-8.997802559110346,0.0,0.0,0.0,inf,0.0,0.0,inbound2
594,594,1623248916.308171,1768009833,33.8597038,-112.1115312,9.0,301.0,4.97,184,inbound,397181.5927856221,3747156.1074994914,7.463940091388124,-5.028876446301802,7.66280966489628,3.968926112808544,1.0,9.0,0.5045477305196918,0.5045477305196918,inbound2
595,595,1623248916.408312,1768009833,33.8597078,-112.1115398,9.0,300.0,4.97,184,inbound,397180.80202850455,3747156.5596334776,-0.1988695735081554,-8.997802559110346,-7.66280966489628,-3.968926112808544,-1.0,-9.0,-0.5045477305196918,-1.0090954610393836,inbound2
596,596,1623248916.508337,1768009833,33.8597117,-112.1115481,8.0,300.0,4.97,184,inbound,397180.03890340193,3747157.0003791736,-0.1767729542294715,-7.998046719209196,0.0220966192786839,0.99975583990115,0.0,inf,0.0,0.5045477305196918,inbound2
597,597,1623248916.607153,1768009833,33.8597158,-112.1115565,8.0,300.0,4.97,184,inbound,397179.2667675032,3747157.463401632,-0.1767729542294715,-7.998046719209196,0.0,0.0,0.0,inf,0.0,0.0,inbound2
598,598,1623248916.808513,1768009833,33.8597225,-112.1115698,8.0,300.0,4.97,184,inbound,397178.0444688874,3747158.219621375,-0.1767729542294715,-7.998046719209196,0.0,0.0,0.0,inf,0.0,0.0,inbound2
599,599,1623248916.907616,1768009833,33.859726,-112.1115766,7.0,301.0,4.97,184,inbound,397177.419623557,3747158.614513837,5.805286737746319,-3.911348347123624,5.98205969197579,4.086698372085572,1.0,7.0,0.6174058917515727,0.6174058917515727,inbound2
600,600,1623248917.008889,1768009833,33.8597292,-112.1115831,7.0,301.0,4.97,184,inbound,397176.8221704584,3747158.975841283,5.805286737746319,-3.911348347123624,0.0,0.0,0.0,inf,0.0,-0.6174058917515727,inbound2
601,601,1623248917.20747,1768009833,33.8597363,-112.1115966,7.0,301.0,4.97,184,inbound,397175.58185052354,3747159.776614753,5.805286737746319,-3.911348347123624,0.0,0.0,0.0,inf,0.0,0.0,inbound2
602,602,1623248917.307895,1768009833,33.859739,-112.1116031,7.0,300.0,4.97,184,inbound,397174.9837981908,3747160.082500585,-0.1546763349507876,-6.998290879308046,-5.959963072697106,-3.0869425321844224,-1.0,-7.0,-0.6174058917515727,-0.6174058917515727,inbound2
603,603,1623248917.4094,1768009833,33.8597418,-112.111609,6.0,300.0,4.97,184,inbound,397174.441369362,3747160.398874756,-0.1325797156721036,-5.998535039406897,0.0220966192786839,0.999755839901149,0.0,inf,0.0,0.6174058917515727,inbound2
604,604,1623248917.907376,1768009833,33.8597554,-112.111637,5.0,299.0,4.97,184,inbound,397171.8675052072,3747161.934892532,-4.266021927586147,-2.607883608091852,-4.133442211914043,3.3906514313150447,-1.0,-5.0,-0.7823891453976437,-0.7823891453976437,inbound2
605,605,1623248918.006891,1768009833,33.8597577,-112.111642,5.0,299.0,4.97,184,inbound,397171.4077325638,3747162.194925052,-4.266021927586147,-2.607883608091852,0.0,0.0,0.0,inf,0.0,0.7823891453976437,inbound2
606,606,1623248918.107999,1768009833,33.8597603,-112.1116479,5.0,298.0,4.97,184,inbound,397170.86506421457,3747162.489122738,-4.499399872324263,2.180688145730244,-0.2333779447381161,4.788571753822096,-1.0,-5.0,-0.7823891453976437,-0.7823891453976437,inbound2
607,607,1623248918.508505,1768009833,33.8597709,-112.1116683,5.0,301.0,4.97,184,inbound,397168.9906499698,3747163.6848900574,4.146633384104513,-2.7938202479454457,8.646033256428776,-4.9745083936756895,3.0,1.6666666666666667,1.2472360016011124,2.029625146998756,inbound2
608,608,1623248918.607289,1768009833,33.8597733,-112.1116733,5.0,301.0,4.97,184,inbound,397168.5309973701,3747163.956011067,4.146633384104513,-2.7938202479454457,0.0,0.0,0.0,inf,0.0,-1.2472360016011124,inbound2
609,609,1623248918.806882,1768009833,33.8597785,-112.1116839,6.0,300.0,4.97,184,inbound,397167.5566682131,3747164.543206631,-0.1325797156721036,-5.998535039406897,-4.279213099776617,-3.204714791461451,-1.0,-6.0,-0.6917801911517785,-0.6917801911517785,inbound2
610,610,1623248918.907376,1768009833,33.8597808,-112.1116892,6.0,300.0,4.97,184,inbound,397167.0691440232,3747164.803539412,-0.1325797156721036,-5.998535039406897,0.0,0.0,0.0,inf,0.0,0.6917801911517785,inbound2
611,611,1623248919.413671,1768009833,33.8597946,-112.1117167,6.0,301.0,4.97,184,inbound,397164.54177495954,3747166.361235853,4.975960060925416,-3.3525842975345346,5.10853977659752,2.6459507418723622,1.0,6.0,0.6917801911517785,0.6917801911517785,inbound2
612,612,1623248919.508456,1768009833,33.8597971,-112.1117219,6.0,301.0,4.97,184,inbound,397164.063741312,3747166.6436454696,4.975960060925416,-3.3525842975345346,0.0,0.0,0.0,inf,0.0,-0.6917801911517785,inbound2
613,613,1623248919.60725,1768009833,33.8597998,-112.1117275,6.0,301.0,4.97,184,inbound,397163.5489450999,3747166.948631878,4.975960060925416,-3.3525842975345346,0.0,0.0,0.0,inf,0.0,0.0,inbound2
614,614,1623248919.707452,1768009833,33.8598026,-112.1117331,6.0,300.0,4.97,184,inbound,397163.0342688122,3747167.2647066624,-0.1325797156721036,-5.998535039406897,-5.10853977659752,-2.6459507418723622,-1.0,-6.0,-0.6917801911517785,-0.6917801911517785,inbound2
615,615,1623248920.006952,1768009833,33.8598114,-112.1117517,7.0,300.0,4.97,184,inbound,397161.3242090623,3747168.2590849553,-0.1546763349507876,-6.998290879308046,-0.0220966192786839,-0.999755839901149,0.0,inf,0.0,0.6917801911517785,inbound2
616,616,1623248920.107573,1768009833,33.8598143,-112.111758,7.0,300.0,4.97,184,inbound,397160.7448986693,3747168.5869483617,-0.1546763349507876,-6.998290879308046,0.0,0.0,0.0,inf,0.0,0.0,inbound2
617,617,1623248920.208286,1768009833,33.8598173,-112.1117644,7.0,300.0,4.97,184,inbound,397160.1564576155,3747168.926000176,-0.1546763349507876,-6.998290879308046,0.0,0.0,0.0,inf,0.0,0.0,inbound2
618,618,1623248920.307942,1768009833,33.8598203,-112.1117708,7.0,300.0,4.97,184,inbound,397159.5680166052,3747169.265052027,-0.1546763349507876,-6.998290879308046,0.0,0.0,0.0,inf,0.0,0.0,inbound2
619,619,1623248920.408209,1768009833,33.8598231,-112.1117763,7.0,300.0,4.97,184,inbound,397159.06259115896,3747169.5810270105,-0.1546763349507876,-6.998290879308046,0.0,0.0,0.0,inf,0.0,0.0,inbound2
620,620,1623248920.513941,1768009833,33.8598264,-112.111783,7.0,300.0,4.97,184,insideIntersectionBox,397158.44675814256,3747169.953644044,-0.1546763349507876,-6.998290879308046,0.0,0.0,0.0,inf,0.0,0.0,insideIntersectionBox3
621,621,1623248920.607247,1768009833,33.8598294,-112.1117893,7.0,300.0,4.97,184,insideIntersectionBox,397157.8675678419,3747170.2925959774,-0.1546763349507876,-6.998290879308046,0.0,0.0,0.0,inf,0.0,0.0,insideIntersectionBox3
622,622,1623248920.907906,1768009833,33.8598359,-112.1118113,7.0,294.0,4.97,184,insideIntersectionBox,397155.8402314821,3747171.035344149,1.806915311715131,-6.762769924837707,1.961591646665919,0.2355209544703385,-6.0,-1.1666666666666667,-1.3402290827388457,-1.3402290827388457,insideIntersectionBox3
623,623,1623248921.008693,1768009833,33.8598388,-112.1118189,7.0,294.0,4.97,184,insideIntersectionBox,397155.140663784,3747171.3645082526,1.806915311715131,-6.762769924837707,0.0,0.0,0.0,inf,0.0,1.3402290827388457,insideIntersectionBox3
624,624,1623248921.108341,1768009833,33.8598403,-112.1118265,7.0,291.0,4.97,184,insideIntersectionBox,397154.4394175349,3747171.538435553,-2.7431947468905595,6.440099578471752,-4.550110058605691,13.20286950330946,-3.0,-2.333333333333333,-1.1318585164081394,-1.1318585164081394,insideIntersectionBox3
625,625,1623248921.207207,1768009833,33.8598426,-112.1118336,7.0,291.0,4.97,184,insideIntersectionBox,397153.7853834608,3747171.8005695376,-2.7431947468905595,6.440099578471752,0.0,0.0,0.0,inf,0.0,1.1318585164081394,insideIntersectionBox3
626,626,1623248921.508725,1768009833,33.8598475,-112.1118559,7.0,287.0,4.97,184,insideIntersectionBox,397151.7283775024,3747172.3662051335,-3.080811683927374,-6.285586636756873,-0.3376169370368145,-12.725686215228626,-4.0,-1.75,-1.2322406318832124,-1.2322406318832124,insideIntersectionBox3
627,627,1623248921.70828,1768009833,33.8598502,-112.1118704,7.0,284.0,4.97,184,insideIntersectionBox,397150.3902796871,3747172.680095032,2.1629584136869595,6.657447776788098,5.243770097614334,12.943034413544972,-3.0,-2.333333333333333,-1.1318585164081394,0.100382115475073,insideIntersectionBox3
628,628,1623248921.808517,1768009833,33.8598519,-112.1118783,7.0,284.0,4.97,184,insideIntersectionBox,397149.66152165993,3747172.8764994782,2.1629584136869595,6.657447776788098,0.0,0.0,0.0,inf,0.0,1.1318585164081394,insideIntersectionBox3
629,629,1623248921.907839,1768009833,33.8598528,-112.1118861,7.0,283.0,4.97,184,insideIntersectionBox,397148.9410549976,3747172.984097173,6.77070055545298,1.776967638531638,4.607742141766021,-4.88048013825646,-1.0,-7.0,-0.6174058917515727,-0.6174058917515727,insideIntersectionBox3
630,630,1623248922.108078,1768009833,33.8598542,-112.1119018,7.0,279.0,4.97,184,insideIntersectionBox,397147.4903914994,3747173.1550393705,-5.770438769771735,3.962579513942309,-12.541139325224716,2.185611875410671,-4.0,-1.75,-1.2322406318832124,-0.6148347401316397,insideIntersectionBox3
631,631,1623248922.307214,1768009833,33.8598552,-112.1119174,7.0,277.0,4.97,184,insideIntersectionBox,397146.04849899386,3747173.2815283663,6.004513195149394,3.5980301957149856,11.77495196492113,-0.3645493182273234,-2.0,-3.5,-0.95724018128298,0.2750004506002325,insideIntersectionBox3
632,632,1623248922.410917,1768009833,33.859856,-112.1119255,7.0,277.0,4.97,184,insideIntersectionBox,397145.3001607226,3747173.3783380976,6.004513195149394,3.5980301957149856,0.0,0.0,0.0,inf,0.0,0.95724018128298,insideIntersectionBox3
633,633,1623248922.607989,1768009833,33.8598575,-112.1119412,8.0,277.0,4.97,184,insideIntersectionBox,397143.8496172432,3747173.560369202,6.86230079445645,4.112034509388555,0.8577875993070565,0.5140043136735692,0.0,inf,0.0,0.0,insideIntersectionBox3
634,634,1623248922.707842,1768009833,33.8598544,-112.1119485,7.0,270.0,4.97,184,insideIntersectionBox,397143.17060709593,3747173.223933257,6.890673654427534,-1.23232162529848,0.0283728599710837,-5.344356134687034,-7.0,-1.0,-1.3722402258799695,-1.3722402258799695,insideIntersectionBox3
635,635,1623248922.907797,1768009833,33.8598531,-112.1119639,7.0,267.0,4.97,184,insideIntersectionBox,397141.7444577683,3747173.095190845,-6.9956204521001,0.2475772407932323,-13.886294106527634,1.4798988660917125,-3.0,-2.333333333333333,-1.1318585164081394,0.2403817094718303,insideIntersectionBox3
636,636,1623248923.007393,1768009833,33.8598527,-112.1119717,7.0,267.0,4.97,184,insideIntersectionBox,397141.0224322912,3747173.058640625,-6.9956204521001,0.2475772407932323,0.0,0.0,0.0,inf,0.0,1.1318585164081394,insideIntersectionBox3
637,637,1623248923.108723,1768009833,33.859851,-112.1119797,7.0,263.0,4.97,184,insideIntersectionBox,397140.2803467162,3747172.878142033,4.385275608884477,-5.456130298492044,11.380896060984576,-5.703707539285276,-4.0,-1.75,-1.2322406318832124,-1.2322406318832124,insideIntersectionBox3
638,638,1623248923.208257,1768009833,33.8598503,-112.1119873,7.0,263.0,4.97,184,insideIntersectionBox,397139.57646263647,3747172.808126798,4.385275608884477,-5.456130298492044,0.0,0.0,0.0,inf,0.0,1.2322406318832124,insideIntersectionBox3
639,639,1623248923.406948,1768009833,33.8598471,-112.1120031,7.0,261.0,4.97,184,insideIntersectionBox,397138.1110323712,3747172.469106499,-6.786163812869073,-1.7169684635736,-11.17143942175355,3.739161834918443,-2.0,-3.5,-0.95724018128298,-0.95724018128298,insideIntersectionBox3
640,640,1623248923.506943,1768009833,33.8598446,-112.1120109,7.0,257.0,4.97,184,insideIntersectionBox,397137.38648850576,3747172.199701264,5.735138704014876,-4.013500223708798,12.52130251688395,-2.2965317601351978,-4.0,-1.75,-1.2322406318832124,-0.2750004506002325,insideIntersectionBox3
641,641,1623248923.607601,1768009833,33.8598431,-112.1120188,7.0,257.0,4.97,184,insideIntersectionBox,397136.6538932152,3747172.0412796,5.735138704014876,-4.013500223708798,0.0,0.0,0.0,inf,0.0,1.2322406318832124,insideIntersectionBox3
642,642,1623248923.710695,1768009833,33.8598402,-112.1120263,7.0,254.0,4.97,184,insideIntersectionBox,397135.9566213551,3747171.7272209465,-6.244129467855593,3.163992286440884,-11.97926817187047,7.177492510149682,-3.0,-2.333333333333333,-1.1318585164081394,-1.1318585164081394,insideIntersectionBox3
643,643,1623248923.907328,1768009833,33.8598351,-112.1120417,7.0,251.0,4.97,184,insideIntersectionBox,397134.52591459226,3747171.177122411,6.628143937942666,-2.2511570220475265,12.87227340579826,-5.41514930848841,-3.0,-2.333333333333333,-1.1318585164081394,0.0,insideIntersectionBox3
644,644,1623248924.007759,1768009833,33.8598328,-112.1120497,7.0,251.0,4.97,184,insideIntersectionBox,397133.7831091901,3747170.930094234,6.628143937942666,-2.2511570220475265,0.0,0.0,0.0,inf,0.0,1.1318585164081394,insideIntersectionBox3
645,645,1623248924.108661,1768009833,33.859829,-112.1120568,7.0,247.0,4.97,184,insideIntersectionBox,397133.1217601853,3747170.515840469,-2.6287627515865104,6.487650298518819,-9.256906689529178,8.738807320566345,-4.0,-1.75,-1.2322406318832124,-1.2322406318832124,insideIntersectionBox3
646,646,1623248924.212017,1768009833,33.8598263,-112.1120645,7.0,247.0,4.97,184,insideIntersectionBox,397132.4062267606,3747170.224158864,-2.6287627515865104,6.487650298518819,0.0,0.0,0.0,inf,0.0,1.2322406318832124,insideIntersectionBox3
647,647,1623248924.308228,1768009833,33.8598226,-112.1120711,7.0,244.0,4.97,184,insideIntersectionBox,397131.79125052405,3747169.820493288,3.517992661829961,-6.051754095409903,6.146755413416472,-12.539404393928722,-3.0,-2.333333333333333,-1.1318585164081394,-1.1318585164081394,insideIntersectionBox3
648,648,1623248924.413285,1768009833,33.8598195,-112.1120788,7.0,244.0,4.97,184,insideIntersectionBox,397131.0752372957,3747169.484458392,3.517992661829961,-6.051754095409903,0.0,0.0,0.0,inf,0.0,1.1318585164081394,insideIntersectionBox3
649,649,1623248924.514386,1768009833,33.8598146,-112.1120856,8.0,240.0,4.97,184,insideIntersectionBox,397130.4403206379,3747168.947932836,2.6062504442811845,7.563561239368934,-0.911742217548777,13.615315334778838,-4.0,-2.0,-1.1882102299773225,-1.1882102299773225,insideIntersectionBox3
650,650,1623248924.613843,1768009833,33.8598112,-112.1120928,8.0,240.0,4.97,184,insideIntersectionBox,397129.77020046767,3747168.578132737,2.6062504442811845,7.563561239368934,0.0,0.0,0.0,inf,0.0,1.1882102299773225,insideIntersectionBox3
651,651,1623248924.716378,1768009833,33.8598068,-112.1120988,8.0,238.0,4.97,184,insideIntersectionBox,397129.2098880622,3747168.096248583,5.7929438949594365,-5.517408905442137,3.186693450678252,-13.080970144811072,-2.0,-4.0,-0.8931178165217096,-0.8931178165217096,insideIntersectionBox3
652,652,1623248924.816443,1768009833,33.859803,-112.1121061,8.0,238.0,4.97,184,insideIntersectionBox,397128.530037468,3747167.682195232,5.7929438949594365,-5.517408905442137,0.0,0.0,0.0,inf,0.0,0.8931178165217096,insideIntersectionBox3
653,653,1623248924.915494,1768009833,33.8597981,-112.1121114,8.0,234.0,4.97,184,insideIntersectionBox,397128.0338794493,3747167.144169038,0.3890680043117529,7.990533529622466,-5.403875890647684,13.507942435064605,-4.0,-2.0,-1.1882102299773225,-1.1882102299773225,insideIntersectionBox3
654,654,1623248925.019787,1768009833,33.8597939,-112.1121182,8.0,234.0,4.97,184,insideIntersectionBox,397127.399801981,3747166.6852621096,0.3890680043117529,7.990533529622466,0.0,0.0,0.0,inf,0.0,1.1882102299773225,insideIntersectionBox3
655,655,1623248925.118456,1768009833,33.8597885,-112.1121243,8.0,231.0,4.97,184,insideIntersectionBox,397126.8290394311,3747166.092594672,0.7424497511670166,-7.965473518064826,0.3533817468552637,-15.956007047687292,-3.0,-2.6666666666666665,-1.0783359638773298,-1.0783359638773298,insideIntersectionBox3
656,656,1623248925.215255,1768009833,33.8597841,-112.1121309,8.0,231.0,4.97,184,insideIntersectionBox,397126.2132231611,3747165.6113110166,0.7424497511670166,-7.965473518064826,0.0,0.0,0.0,inf,0.0,1.0783359638773298,insideIntersectionBox3
657,657,1623248925.313099,1768009833,33.8597787,-112.1121353,8.0,227.0,4.97,184,insideIntersectionBox,397125.7997205979,3747165.016942701,5.542992691118585,5.768468776565054,4.800542939951569,13.73394229462988,-4.0,-2.0,-1.1882102299773225,-1.1882102299773225,insideIntersectionBox3
658,658,1623248925.411865,1768009833,33.859774,-112.1121415,8.0,227.0,4.97,184,insideIntersectionBox,397125.22054678673,3747164.501993844,5.542992691118585,5.768468776565054,0.0,0.0,0.0,inf,0.0,1.1882102299773225,insideIntersectionBox3
659,659,1623248925.513841,1768009833,33.8597677,-112.1121463,8.0,224.0,4.97,184,insideIntersectionBox,397124.7689623218,3747163.808230669,-4.673474812676558,-6.492967978919795,-10.216467503795144,-12.26143675548485,-3.0,-2.6666666666666665,-1.0783359638773298,-1.0783359638773298,insideIntersectionBox3
660,660,1623248925.614872,1768009833,33.8597627,-112.1121521,8.0,224.0,4.97,184,insideIntersectionBox,397124.2264309711,3747163.259616602,-4.673474812676558,-6.492967978919795,0.0,0.0,0.0,inf,0.0,1.0783359638773298,insideIntersectionBox3
661,661,1623248925.710966,1768009833,33.8597566,-112.1121568,8.0,221.0,4.97,184,insideIntersectionBox,397123.7843368455,3747162.587930112,3.710417304083343,7.087510383030059,8.3838921167599,13.580478361949854,-3.0,-2.6666666666666665,-1.0783359638773298,-1.0783359638773298,insideIntersectionBox3
